sample_index,publication_id,reference_id,reference_order,exclusive_category,alignment_score,alignment_source,grobid_index,grobid_doi,grobid_title,grobid_journal,grobid_year,grobid_authors,grobid_volume,grobid_issue,grobid_pages,experiment19_status,resolver,matched_id,matched_doi,matched_title,matched_year,matched_venue,confidence,title_similarity,title_coverage,title_token_count,author_coverage,year_match,title_pair_similarity,title_pair_coverage,query,context
1296,1266556,20808836,1,other,1.0,match_report,1,,Son yarım asırda Türkiye'de coğrafya,Türk Coğrafya Dergisi,1943,İ H Akyol,1,,,no_match,grobid_crossref_bibliographic,,10.17211/tcd.74531,Türk Coğrafya Dergisi’ndeki yayınlar hakkında (1943-2014),2015,Turkish Geograpical Review,0.3065,0.3538,0.4286,7,0.0,False,0.2857,0.2,Son yarım asırda Türkiye'de coğrafya akyol 1943 Türk Coğrafya Dergisi,"Akyol, İ. H. (1943). Son yarım asırda Türkiye’de coğrafya. Türk Coğrafya Dergisi, 1."
1299,1266556,20808851,16,journal_like_left,1.0,match_report,16,,"Türkiye üniversitelerinde coğrafya eğitimi, amaç, yeni hedefler, sorunlar ve öneriler",Ege Coğrafya Dergisi,2000,İ Kayan,11,,7-22,no_match,grobid_crossref_bibliographic,,10.51800/ecd.1366546,100 Yıllık Cumhuriyet Döneminde Türkiye Üniversitelerinde Coğrafya Eğitimine İlişkin Genel Bir Değerlendirme,2023,Ege Universitesi,0.4017,0.5086,0.2727,11,1.0,False,0.5053,0.3333,"Türkiye üniversitelerinde coğrafya eğitimi, amaç, yeni hedefler, sorunlar ve öneriler kayan 2000 Ege Coğrafya Dergisi","Kayan, İ. (2000). Türkiye üniversitelerinde coğrafya eğitimi, amaç, yeni hedefler, sorunlar ve öneriler. Ege Coğrafya Dergisi, 11, 7-22."
1306,1278587,21462901,16,conference,1.0,match_report,16,,Sunflower breeding for resistance to herbicides,,2001,S Jocıć; D Škorić; G Malidža,35,,223-233,no_match,grobid_crossref_bibliographic,,10.1007/978-1-4614-0356-2_4,Sunflower,2011,Springer New York,0.8,1.0,1.0,1,0.3333,False,1.0,1.0,Sunflower breeding for resistance to herbicides jocic 2001,"Jocıć S, Škorić D, Malidža G (2001). Sunflower breeding for resistance to herbicides (In Serbian), Proceedings of the Institute of Field and Vegetable, Crops 35: 223-233."
1308,1278587,21462920,35,conference,1.0,raw_similarity,34,,Innovations in weed control in sunflower,,2003,R Zollinger,,,20-28,no_match,grobid_crossref_bibliographic,,10.1007/978-3-319-53186-1_9,Sunflower Allelopathy for Weed Control,2017,Springer International Publishing,0.4584,0.2295,0.75,4,0.0,False,0.4615,0.75,Innovations in weed control in sunflower zollinger 2003,"Zollinger R (2003) Innovations in weed control in sunflower (In Spanish). The 2nd Sunflower Congress in Argentina, 12-13 August 2003, Buenos Aires, 20-28."
1313,1336472,24080781,20,other,1.0,match_report,19,,Dostluktan Çatışmaya Osmanlı Dönemi Türk-İngiliz İlişkileri,Journal of Anglo-Turkish Relations,2020,Taha Karaca; Niyazi,1,1,11-32,no_match,grobid_crossref_bibliographic,,10.14527/9786257228725.15,Türk Eğitim Tarihi Bağlamında Osmanlı Dönemi Tarih Öğretimine Bakış,2020,Ankara Pegem Akademi Yayıncılık,0.3555,0.361,0.3333,9,0.0,True,0.4444,0.4286,Dostluktan Çatışmaya Osmanlı Dönemi Türk-İngiliz İlişkileri karaca 2020 Journal of Anglo-Turkish Relations,"Karaca, Taha Niyazi. “Dostluktan Çatışmaya Osmanlı Dönemi Türk-İngiliz İlişkileri.” Journal of Anglo-Turkish Relations, vol. 1, no. 1, 2020, pp. 11-32."
1327,1348846,24899312,18,other,1.0,match_report,18,,Manual of histologic-Staining methods of the armed forces institute of pathology. 3ªed,,1968,G L Luna,,,,strong,grobid_crossref_bibliographic,,10.1016/0030-4220(68)90050-9,Armed Forces Institute of Pathology,1968,Elsevier BV,0.85,1.0,1.0,4,0.0,True,1.0,1.0,Manual of histologic-Staining methods of the armed forces institute of pathology. 3ªed luna 1968,"Luna, GL. (1968) Manual of histologic- Staining methods of the armed forces institute of pathology. 3ªed. London: McGraw-Hill Book Company."
1328,1354571,24786705,33,journal_like_left,0.9922,match_report,37,,Banka Çalışanlarının İşten Ayrılma Niyetleri Üzerinde Etkili Olan Faktörlere Yönelik Bir Araştırma: Muğla İli Örneği,Mehmet Akif Ersoy Üniversitesi Vizyoner Dergisi,2015,S Taslak,7,12,145-160,no_match,grobid_crossref_bibliographic,,10.31200/makuubd.1529935,Muhasebe Sürecinin Dijitalleşmesinde Etkili Olan Faktörler: Antalya İlinde Bir Araştırma,2024,Mehmet Akif Ersoy Universitesi Uygulamali Bilimler Dergisi,0.269,0.4286,0.3333,9,0.0,False,0.5743,0.3333,Banka Çalışanlarının İşten Ayrılma Niyetleri Üzerinde Etkili Olan Faktörlere Yönelik Bir Araştırma: Muğla İli Örneği taslak 2015 Mehmet Akif Ersoy Üniversitesi Vizyoner Dergisi,"(33) Taslak, S. (2015). Banka Çalışanlarının İşten Ayrılma Niyetleri Üzerinde Etkili Olan Faktörlere Yönelik Bir Araştırma: Muğla İli Örneği. Mehmet Akif Ersoy Üniversitesi Vizyoner Dergisi, 7(12), 145-160."
1331,1245175,19876225,18,other,1.0,match_report,26,,The Geographical Part of the Nuzhat-al-Qulub Composed by Hamd-Allāh Mustawfī of Qazwin,,1919,Ḥamd Allāh; Mustaufī,740,,,possible,grobid_crossref_bibliographic,,10.2307/1779716,Nuzhat-al-Qulub,1919,JSTOR,1.0,1.0,1.0,2,1.0,True,1.0,1.0,The Geographical Part of the Nuzhat-al-Qulub Composed by Hamd-Allāh Mustawfī of Qazwin allah 1919,"Ḥamd Allāh Mustaufī. The Geographical Part of the Nuzhat-al-Qulub Composed by Hamd-Allāh Mustawfī of Qazwin in 740 (1340). Trans. G. Le Strange, (GMS 23), Leyden-London: 1919."
1334,1192697,17744943,15,journal_like_left,1.0,match_report,14,,İnsan Kaynakları Yönetiminde Eğitim ve Geliştirmenin Önemi,Journal of Azerbaijani,2007,T Muradova,10,3-4,75-84,no_match,grobid_crossref_bibliographic,,10.14527/9786053646525.07,İnsan Kaynakları Yönetimi,2020,Ankara Pegem Akademi Yayıncılık,0.5667,1.0,0.6667,3,0.0,False,1.0,0.6667,İnsan Kaynakları Yönetiminde Eğitim ve Geliştirmenin Önemi muradova 2007 Journal of Azerbaijani,"Muradova, T. (2007). İnsan Kaynakları Yönetiminde Eğitim ve Geliştirmenin Önemi. Journal of Azerbaijani, 10 (3-4), 75-84."
1347,1233017,19408401,38,other,1.0,raw_similarity,14,,Menafi-i Umumiye için İstimlak Hakk-ı Mülkiyetin Nakli,Muhamat,1914,İbrahim Kafesoğlu,,,,no_match,grobid_crossref_bibliographic,,10.17067/asm.315762,Ceraim-i Umumiye Cetvellerine Göre Kudüs Sancağında “Hırsızlık” Suçları ve Failleri (R.1329/M.1913-1914),2017,Asia Minor Studies,0.0654,0.327,0.0,12,0.0,False,0.2987,0.1667,Menafi-i Umumiye için İstimlak Hakk-ı Mülkiyetin Nakli kafesoglu 1914 Muhamat,"KAFESOĞLU, İbrahim: Türk Milli Kültürü, 17. Baskı, İstanbul, 1998."
1353,1373836,25570409,20,journal_like_left,1.0,match_report,28,,Kur'ân'a Göre Üstünlük ve Ortak Yönler Bağlamında Ülü'l-Azm Peygamberler,Avrasya Sosyal ve Ekonomi Araştırmaları Dergisi,2024,Yavuz Koldaş,11,4,41-61,no_match,grobid_crossref_bibliographic,,10.48146/odusobiad.1455511,Metinlerarasılık bağlamında suç olgusu ve sinemada joker karakteri,2024,Ordu University,0.2437,0.3256,0.1429,7,0.0,True,0.4058,0.1429,Kur'ân'a Göre Üstünlük ve Ortak Yönler Bağlamında Ülü'l-Azm Peygamberler koldas 2024 Avrasya Sosyal ve Ekonomi Araştırmaları Dergisi,"Koldaş, Yavuz. “Kur’ân’a Göre Üstünlük ve Ortak Yönler Bağlamında Ülü’l-Azm Peygamberler”. Avrasya Sosyal ve Ekonomi Araştırmaları Dergisi 11/4 (2024): 41-61."
1362,1342923,24326327,11,other,0.9801,match_report,17,,Post-post-Kemalizm: Yeni bir paradigmayı beklerken,Birikim,2015,I Aytürk,,,319,no_match,grobid_crossref_bibliographic,,10.35239/tariharastirmalari.1360293,Post-Kemalist Bir Tezin Kritiği: Korporatizm-Kemalizm Tartışması,2023,Ankara Universitesi Dil ve Tarih Cografya Fakultesi Sihhiye,0.2252,0.3404,0.2857,7,0.0,False,0.4464,0.5,Post-post-Kemalizm: Yeni bir paradigmayı beklerken ayturk 2015 Birikim,"(11) Aytürk, I. (2015). Post-post-Kemalizm: Yeni bir paradigmayı beklerken’, Birikim, 319."
1367,1228121,19312973,47,other,1.0,match_report,54,,Values in mathematics education: what is planned and what is espoused?,British Society for Research into Learning Mathematics day conferences,1997,C S Lim; P Ernest,,,,no_match,grobid_crossref_bibliographic,,10.2307/749348,"What Is Research in Mathematics Education, and What Are Its Results?",1993,National Council of Teachers of Mathematics,0.3556,0.059,0.625,8,0.0,False,0.6716,0.5714,Values in mathematics education: what is planned and what is espoused? lim 1997 British Society for Research into Learning Mathematics day conferences,"Lim, C. S. and P. Ernest (1997). Values in mathematics education: what is planned and what is espoused? British Society for Research into Learning Mathematics day conferences, Nottingham, England, British Society for Research into Learning Mathematics."
1372,1217721,18682453,21,other,1.0,match_report,19,,İstanbul'un Şarkısı. (Çev. Şiirsel Taş),,2022,A Pellicioli,,,,no_match,grobid_crossref_bibliographic,,10.1093/gao/9781884446054.article.t066103,"Pellicioli, Mauro",2003,Oxford University Press,0.3473,0.3614,0.5,2,0.0,False,0.1569,0.0,İstanbul'un Şarkısı. (Çev. Şiirsel Taş) pellicioli 2022,"Pellicioli, A. (2022). İstanbul’un Şarkısı. (Çev. Şiirsel Taş). Redhouse Kidz."
1373,1335440,24039577,41,other,1.0,raw_similarity,50,,19. yüzyıla genel bir bakış: ıslahatlar devri 1812-1914,,2004,D Quataert,,,,no_match,grobid_crossref_bibliographic,,10.26650/b/aa09.2020.007.01,Engellilik Tarihi Araştırmalarına Genel Bir Bakış,2020,Istanbul University Press,0.338,0.04,0.6,5,0.0,False,0.3725,0.4,19. yüzyıla genel bir bakış: ıslahatlar devri 1812-1914 quataert 2004,"Quataert, D. (2004). 19. yüzyıla genel bir bakış: ıslahatlar devri 1812-1914. (Süphan Andıç Çev.). Osmanlı İmparatorluğu’nun Ekonomik ve Sosyal Tarihi içinde (Cilt. 2, s. 885-1053). Halil İnalcık-Donald Quataert (Ed). Eren."
1399,1198100,17795998,21,journal_like_left,1.0,match_report,22,,"Productivity Growth, Technical Progress, and Efficiency Change in Industrialized Countries",The American Economic Review,1994,R Färe; S Grosskopf; M Norris; Z Zhang,84,1,66-83,no_match,grobid_crossref_bibliographic,,10.1353/eas.2007.0008,"Technical Efficiency, Efficiency Change, Technical Progress and Productivity Growth in the National Health Systems of Continental African Countries",2007,Project MUSE,0.4252,0.358,0.6429,14,0.0,False,0.4635,0.875,"Productivity Growth, Technical Progress, and Efficiency Change in Industrialized Countries fare 1994 The American Economic Review","Färe, R., Grosskopf, S., Norris, M. ve Zhang, Z. (1994). Productivity Growth, Technical Progress, and Efficiency Change in Industrialized Countries. The American Economic Review, Vol. 84, No. 1, 66–83."
1422,1338248,24146673,51,journal_like_left,1.0,match_report,51,,A new approach to Q-matrix construction for cognitive diagnostic models: Combining expert knowledge with statistical methods,Psychometrika,2023,L Wang; Y Li; J Zhang,88,1,123-145,no_match,grobid_crossref_bibliographic,,10.1017/psy.2026.10093,Uncovering Latent Structures: A Bayesian Approach to Estimating Q-Matrix and Attribute Hierarchies in Cognitive Diagnostic Models,2026,Cambridge University Press (CUP),0.4176,0.4422,0.4167,12,0.6667,False,0.4701,0.4167,A new approach to Q-matrix construction for cognitive diagnostic models: Combining expert knowledge with statistical methods wang 2023 Psychometrika,"Wang, L., Li, Y., & Zhang, J. (2023). A new approach to Q-matrix construction for cognitive diagnostic models: Combining expert knowledge with statistical methods. Psychometrika, 88(1), 123–145."
1423,1369000,25394101,3,journal_like_left,1.0,match_report,3,,Kent halkının kentsel yaşam memnuniyeti üzerinde etkili sosyo-demografik özelliklerinin belirlenmesi üzerine bir araştırma: Kemaliye örneği,İnönü Üniversitesi Sanat ve Tasarım Dergisi,2014,A Atik; E Taçoral; M F Altunkasa,4,9,21-33,no_match,grobid_crossref_bibliographic,,10.26835/my.800859,Kent Kültürünün Kentsel Tasarım Ve Kentsel Mekâna Etkileri,2021,Kocaeli Universitesi Mimarlik ve Yasam Dergisi,0.3171,0.014,0.5714,7,0.0,False,0.3469,0.4286,Kent halkının kentsel yaşam memnuniyeti üzerinde etkili sosyo-demografik özelliklerinin belirlenmesi üzerine bir araştırma: Kemaliye örneği atik 2014 İnönü Üniversitesi Sanat ve Tasarım Dergisi,"Atik, A., Taçoral E., & Altunkasa, M. F. (2014). Kent halkının kentsel yaşam memnuniyeti üzerinde etkili sosyo-demografik özelliklerinin belirlenmesi üzerine bir araştırma: Kemaliye örneği”. İnönü Üniversitesi Sanat ve Tasarım Dergisi, 4(9), 21–33."
1433,1256191,20686078,6,journal_like_left,0.7526,match_report,7,,Meslek yüksekokulu öğrencilerinin matematik kaygı düzeylerinin ve başarılarının değerlendirilmesi,Erzincan Üniversitesi Fen Bilimleri Enstitüsü Dergisi,2009,M Bekdemir,2,2,169-189,no_match,grobid_crossref_bibliographic,,10.51969/klusbmyo.1379828,MESLEK YÜKSEKOKULU ÖĞRENCİLERİNİN İŞ SAĞLIĞI VE GÜVENLİĞİ BİLGİ DÜZEYLERİNİN ARAŞTIRILMASI,2023,Kirklareli Universitesi Sosyal Bilimler Meslek Yuksekokulu Dergisi,0.3165,0.2073,0.5,8,0.0,False,0.6738,0.5,Meslek yüksekokulu öğrencilerinin matematik kaygı düzeylerinin ve başarılarının değerlendirilmesi bekdemir 2009 Erzincan Üniversitesi Fen Bilimleri Enstitüsü Dergisi,"Başar, M. & Doğan, M. C. (2020). Öğrencilerin matematik korkusunun incelenmesi. Turkish Journal of Educational Studies, 7(3), 1-26. Bekdemir, M. (2009). Meslek yüksekokulu öğrencilerinin matematik kaygı düzeylerinin ve başarılarının değerlendirilmesi. Erzincan Üniversitesi Fen Bilimleri Enstitüsü Dergisi, 2(2), 169-189."
1439,1344374,24391874,21,other,1.0,match_report,22,,Balıkesir İli Çayır-Mera Alanlarında İlçelere Göre Faydalı Ot Miktarları konusunda 23 Aralık 2022 tarihli yazışma,,2022,A Gökkuş,,,,no_match,grobid_crossref_bibliographic,,10.19159/tutad.1022541,"Çayır Mera Alanlarının Yabancı Ot Florası Üzerine Bir Araştırma: Türkiye, Muş İli Meraları",2022,Turkish Journal of Agricultural Research (TUTAD),0.3576,0.463,0.3,10,0.0,True,0.4975,0.3,Balıkesir İli Çayır-Mera Alanlarında İlçelere Göre Faydalı Ot Miktarları konusunda 23 Aralık 2022 tarihli yazışma gokkus 2022,"Gökkuş, A. (2022a). Balıkesir İli Çayır-Mera Alanlarında İlçelere Göre Faydalı Ot Miktarları konusunda 23 Aralık 2022 tarihli yazışma."
1450,1170798,16853626,20,journal_like_left,1.0,match_report,23,,Hafif Ve Orta Derece Koah Alevlenmelerinde Eozinofilinin Rolü İzmir Göğüs Hastanesi Dergisi,,2019,D Doğan; Y Arslan,33,,169-175,no_match,grobid_crossref_bibliographic,,10.37609/akya.31.c4042,KOAH Atak,2021,Akademisyen Kitabevi,0.2984,0.1168,0.5,2,0.0,False,0.16,0.5,Hafif Ve Orta Derece Koah Alevlenmelerinde Eozinofilinin Rolü İzmir Göğüs Hastanesi Dergisi dogan 2019,"20. Doğan D, Arslan Y. Hafif Ve Orta Derece Koah Alevlenmelerinde Eozinofilinin Rolü İzmir Göğüs Hastanesi Dergisi 2019;33(3):169-75."
1455,1343385,24345364,2,other,1.0,match_report,2,,A Review Of The Biodiesel Sources And Production Methods,International Journal of Energy and Smart Grid,2020,E S Aktaş; Ö Demir; D Uçar,5,,,no_match,grobid_crossref_bibliographic,,10.1109/ess50319.2020.9160071,Identification methods for smart grid management,2020,IEEE,0.4984,0.3422,0.6,5,0.0,True,0.3269,0.25,A Review Of The Biodiesel Sources And Production Methods aktas 2020 International Journal of Energy and Smart Grid,"Aktaş, E. S., Demir, Ö. & Uçar, D. (n.d.). A Review Of The Biodiesel Sources And Production Methods. International Journal of Energy and Smart Grid, 5, 2020."
1464,1256201,20686811,19,journal_like_left,1.0,match_report,19,,"An investigation on the relationship between perfectionism beliefs, self-efficacy, and test anxiety with self-handicapping behaviors",International Journal of Behavioral Sciences,2016,M Firoozi; G Zadebagheri; A Kazemi; M Karami,10,2,45-49,no_match,grobid_crossref_bibliographic,,10.58809/vptj1129,The Relationship Between the Self-Handicapping Scale of Self-Reported Anxiety Change,,Fort Hays State University,0.4033,0.183,0.6667,9,0.0,False,0.4579,0.6667,"An investigation on the relationship between perfectionism beliefs, self-efficacy, and test anxiety with self-handicapping behaviors firoozi 2016 International Journal of Behavioral Sciences","Firoozi, M., Zadebagheri, G., Kazemi, A., & Karami, M. (2016). An investigation on the relationship between perfectionism beliefs, self-efficacy, and test anxiety with self-handicapping behaviors. International Journal of Behavioral Sciences, 10(2), 45-49."
1497,1295436,22145818,41,other,1.0,raw_similarity,47,,Etkili öğrenme ve öğretme (9. baskı),,2016,K Ün Açıkgöz,,,,no_match,grobid_crossref_bibliographic,,10.14527/9786053184232.28,Teknoloji ve öğrenme - öğretme kuramları,2016,Ankara:Pegem Akademi Yayıncılık,0.4761,0.5053,0.5,4,0.0,True,0.6479,0.5,Etkili öğrenme ve öğretme (9. baskı) acikgoz 2016,"Ün Açıkgöz, K. (2016). Etkili öğrenme ve öğretme (9. baskı). Biliş."
1520,1187312,17212333,38,other,1.0,match_report,44,,Bizans Müesseselerininin Osmanlı Müesseselerine Tesiri,,1986,M F Köprülü,,,,no_match,grobid_crossref_bibliographic,,10.18020/kesit.1218,BİZANS EĞİTİM MÜESSSESELERİNİN OSMANLI EĞİTİM MÜESSESELERİNE TESİRİ,2018,ASOS Yayinevi,0.4459,0.6582,0.5714,7,0.0,False,0.8595,0.8,Bizans Müesseselerininin Osmanlı Müesseselerine Tesiri koprulu 1986,"Köprülü, M. F. (1986). Bizans Müesseselerininin Osmanlı Müesseselerine Tesiri. İstanbul: Ötüken Yay."
1527,1367147,25326803,30,journal_like_left,1.0,raw_similarity,40,,İzmir ilinde emlak fiyatlarına etki eden faktörler-hedonik yaklaşım,Dokuz Eylül Üniversitesi İktisadi İdari Bilimler Fakültesi Dergisi,2001,Ş Üçdoğruk,16,2,149-161,no_match,grobid_crossref_bibliographic,,10.17336/igusbd.317006,Navlun Fiyatlarına Etki Eden Faktörler: Baltık Kuru Yük Endeksi Üzerine Bir Çalışma,2018,Istanbul Gelisim University Journal of Social Sciences,0.3147,0.4735,0.4,10,0.0,False,0.5638,0.4444,İzmir ilinde emlak fiyatlarına etki eden faktörler-hedonik yaklaşım ucdogruk 2001 Dokuz Eylül Üniversitesi İktisadi İdari Bilimler Fakültesi Dergisi,Üçdoğruk Ş. İzmir ilinde emlak fiyatlarına etki eden faktörler-hedonik yaklaşım. Dokuz Eylül Üniversitesi İktisadi İdari Bilimler Fakültesi Dergisi 2001; 16(2): 149-161.
1538,1201593,17948378,33,other,1.0,raw_similarity,28,,Germany: a country study. U.S. Government Printing House: Washington DC,Ifo Schnelldienst,1995,E Solsten,71,6,43-47,no_match,grobid_crossref_bibliographic,,10.21236/ada263093,Area Handbook Series: Cyprus: A Country Study,1991,Defense Technical Information Center,0.324,0.32,0.2,5,1.0,False,0.3636,0.2,Germany: a country study. U.S. Government Printing House: Washington DC solsten 1995 Ifo Schnelldienst,"Solsten, E. (1995). Germany: a country study. U.S. Government Printing House: Washington DC."
1542,1273232,21080235,26,other,1.0,raw_similarity,9,,İstiklal Mahkemesi Lutfi Fikri Bey'e Meşrutiyet ve Cumhuriyet Hakkındaki Fikrini Sordu,,1923,Tevhid-I İkdam; Tanin Efkâr; Başmuharrir Ve Müdir-I Mesullerinin; Tevkifi,,,20,no_match,grobid_crossref_bibliographic,,10.55027/tfm.1566733,ÜNİTER PATENT VE ÜNİTER PATENT MAHKEMESİ,2025,Ankara Yildirim Beyazit Universitesi,0.1482,0.1912,0.2,5,0.0,False,0.2063,0.2,İstiklal Mahkemesi Lutfi Fikri Bey'e Meşrutiyet ve Cumhuriyet Hakkındaki Fikrini Sordu ikdam 1923,"“İstiklal Mahkemesi Dün Başmuharrirlerin Beraatine Karar Vermiş”, Vakit, 3 Kânunusani 1924, Sayı: 2162."
