sample_index,publication_id,reference_id,category,match_status,match_type,match_score,extracted_url,resolved_url,status_code,title,raw_context
3882,1334400,23998132,url_web,no_match,url_dead_and_not_archived,0.0,https://bologna.khas.edu.tr/program/50000667(01.04.2025,,400,,"Kadir Has Üniversitesi. (t.y.b). Program bilgisi. Kadir Has Üniversitesi, İç Mimarlık ve Çevre Tasarımı Bölümü. https://bologna.khas.edu.tr/program/50000667 (01.04.2025)."
3884,1256376,20357428,url_web,strong,live_url_verified,1.0,https://www.afad.gov.tr/kahramanmarasta-meydana-gelen-depremler-hk-34,https://www.afad.gov.tr/kahramanmarasta-meydana-gelen-depremler-hk-34,200,T.C. İçişleri Bakanlığı Afet ve Acil Durum Yönetimi Başkanlığı - Kahramanmaraş’ta Meydana Gelen Depremler Hk. – 34,1. AFAD (2023). https://www.afad.gov.tr/kahramanmarasta-meydana-gelen- depremler-hk-34
3923,1257935,20666243,url_web,strong,live_url_verified,1.0,https://www.relyon-plasma.com/products/?lang=en,https://www.relyon-plasma.com/products/?lang=en,200,Plasma systems of relyon plasma GmbH,"33. Relyon Plasma. Products. https://www.relyon- plasma.com/products/?lang=en. Erişim tarihi Eylül 23, 2022."
3950,1375531,25632409,url_web,no_match,url_dead_and_not_archived,0.0,https://sozluk.gov.tr/2022,,404,,"Akın, A. (2015). Öznel İyi Olma. A. Akın, & Ü. Akın (Ed.), Psikolojide güncel kavramları pozitif psikolojisi içinde (ss.1-14). Ankara: Nobel Akademik Yayıncılık.Türk Dil Kurumu sözlükleri https://sozluk.gov.tr/ 2022"
3971,1307094,22641304,url_web,strong,live_url_verified,1.0,https://books.google.com.tr/books?id=IJcT7R0dEe4C,https://books.google.com.tr/books?id=IJcT7R0dEe4C,200,Hannibal: The Military Biography of Rome's Greatest Enemy - Richard A. Gabriel - Google Kitaplar,"Gabriel, R. A. (2011). Hannibal: The Military Biography of Rome’s Greatest Enemy. Potomac Books Incorporated. https://books.google.com.tr/books?id=IJcT7R0dEe4C"
4038,1365742,25271229,thesis,strong,live_url_verified,1.0,https://escholarship.org/uc/item/8dd2k20p,https://escholarship.org/uc/item/8dd2k20p,202,,"Moss, D. M. (2016). The Arab Spring abroad: Mobilization among Syrian, Libyan, and Yemeni diasporas in the U.S. and Great Britain [Doctoral dissertation, University of California, Irvine]. eScholarship. Retrieved from https://escholarship.org/uc/item/8dd2k20p"
4056,1206412,18151795,url_web,no_match,url_dead_and_not_archived,0.0,https://www.bursa.bel.tr/dosyalar/yayinlar/190104100544_2019-YILI-PERFORMANS-PROGRAMI.pdf(Erişim,,404,,"2019 Yılı Performans Programı (2023). 2023 Yılı Performans Programı. Bursa Büyükşehir Belediyesi, https://www.bursa.bel.tr/dosyalar/yayinlar/190104100544_2019-YILI-PERFORMANS-PROGRAMI.pdf (Erişim tarihi: 20.08.2023)."
4071,1288793,21884507,url_web,no_match,url_dead_and_not_archived,0.0,"https://www.unb.ca/cic/datasets/ids-2017.html,(Accessed",,404,,"[18] IDS 2017 Datasets- canadian institute for cybersecurity, https://www.unb.ca/cic/datasets/ids-2017.html, (Accessed on 06/30/2023)."
4092,1328431,23737392,url_web,strong,live_url_verified,1.0,https://www.oed.com/search/dictionary/?scope=Entries&q=evidence(Erişim,https://www.oed.com/search/dictionary/?scope=Entries&q=evidence(Eri%C5%9Fim&tl=true,200,evidence(Erişim - Quick search results | Oxford English Dictionary,Oxford English Dictionary. (t.y.). Evidence. https://www.oed.com/search/dictionary/?scope=Entries&q=evidence (Erişim Tarihi: 04.09.2024).
4094,1253418,20226243,url_web,strong,live_url_verified,1.0,https://machinelearningmastery.com/transfer-learning-for-deep-lea,https://machinelearningmastery.com/transfer-learning-for-deep-learning/,200,A Gentle Introduction to Transfer Learning for Deep Learning - MachineLearningMastery.com,"33. J. Brownlee, “A gentle introduction to transfer learning for deep learn - ing,”, 2017. Available: https://machinelearningmastery.com/transfer-l earning-for-deep-lea rning /. [accessed: 15 May 2023]."
4133,1356322,24864948,dergipark_file,strong,live_url_verified,1.0,https://dergipark.org.tr/tr/download/article-file/1291023,https://dergipark.org.tr/tr/download/article-file/1291023,200,,"Çetin-Erus, Z. (2020). Türkiye sinemasında uyarlamalara genel bir bakış. Türkiye Araştırmaları Literatür Dergisi, 18(36), 583-592. https://dergipark.org.tr/tr/download/article-file/1291023"
4181,1339723,24183764,url_web,no_match,url_dead_and_not_archived,0.0,https://www.mathworks.com/products/matlab.html,,403,,"MATLAB. Available at: https://www.mathworks.com/products/matlab.html. Accessed Sep 29, 2023."
4189,1355945,24851989,url_web,no_match,no_url_found,0.0,,,,,"Vapur seyr-i seferleri. (1925, August 18). Cumhuriyet Gazetesi, p. 4."
4224,1205538,18112257,url_web,no_match,url_dead_and_not_archived,0.0,https://www.kkl-luzern.ch/media/VirtualTourKKL/VT-KKL.html#(Erişim,,404,,Europlatz. (2021). https://www.kkl-luzern.ch/media/VirtualTourKKL/VT-KKL.html# (Erişim tarihi: 26/04/2021)
4226,1205538,18112274,url_web,no_match,url_dead_and_not_archived,0.0,https://www.architectmagazine.com/project-gallery/kkl-luzern-concert-hall(Erişim,,404,,"KKL Luzern Concert Hall, (2021). https://www.architectmagazine.com/project-gallery/kkl-luzern-concert-hall (Erişim tarihi: 28/03/2021)"
4230,1178991,16817195,url_web,strong,live_url_verified,1.0,https://ctext.org/wiki.pl?if=gb&res=844491&searchu=%E5%B0%BD%E5%-,https://ctext.org/wiki.pl?if=gb&res=844491&searchu=%25E5%25B0%25BD%25E5%25-,200,唐會要 - 中國哲學書電子化計劃,"“Tang Huiyao, 33. Bölüm.” Chinese Text Project. 15 Mart 2021. <https://ctext. org/wiki.pl?if=gb&res=844491&searchu=%E5%B0%BD%E5%- BE%97%E5%85%B6%E4%B9%90&remap=gb>."
4233,1296974,22222587,hidden_doi,no_match,url_dead_and_not_archived,0.0,https://doi.org/10.21162/PAKJAS/24.155,,404,,"Iftikhar, Y., Mubeen, M., Shakeel, Q., Lalarukh, I., Ali, A., Aasim, M., & Al-Shuraym, L. A. (2024). Spatial distribution and molecular characterization of Huanglongbing and its vector in various citrus cultivars. Pakistan Journal of Agricultural Sciences, 61(2), 685-694. https://doi.org/10.21162/PAKJAS/24.155"
4257,1316317,23173722,url_web,strong,live_url_verified,1.0,https://au.int/sites/default/files/documents/37754-doc-2014_africa_-_turkey_declaration.pdf,https://au.int/sites/default/files/documents/37754-doc-2014_africa_-_turkey_declaration.pdf,200,,"African Union, https://au.int/sites/default/files/documents/37754-doc-2014_africa_-_turkey_dec laration.pdf , Accessed: 28.9.2022."
4276,1262917,20627264,url_web,no_match,no_url_found,0.0,,,,,"42. Halime Sare Aysal Başvurusu No: 2013/1789 (AYM, 11 Kasım 2015) Rg: 24.12.2015. Erişim tarihi: 25 Ağustos 2022. Erişim linki: [Link]"
4280,1343172,25062774,url_web,no_match,url_dead_and_not_archived,0.0,https://www.sbb.gov.tr/wp-,,404,,"Filiz, O. N., 1983. Tarımsal destekleme politikalarının ekonomiye etkisi. (Web page: https: //www.sbb.gov.tr/wp- content/uploads/2022/08/Tarimsal-Destekleme-Politikalarinin-Ekonomiye-Etkisi_Osman-Nuri-Filiz.pdf ) (Date accessed: 10.04.2024)."
4292,1338067,24141812,url_web,no_match,url_dead_and_not_archived,0.0,https://www.nccn.org/professionals/physician_,,404,,"13. National Comprehensive Cancer Network. NCCN guidelines version 3. Non-small Cell Lung Cancer. 2022. Available at: https://www.ncc n.org/professionals/physician_ gls/pdf/nscl.pdf. Accessed August 10, 2022."
4308,1185618,17134777,url_web,strong,live_url_verified,1.0,https://ifhima.org/anniversary-statement-carol/,https://ifhima.org/anniversary-statement-carol/,200,Anniversary Statement-by Carol Lewis - IFHIMA,"International Federation of Health Information Management. (2021, 2 Şubat). https://ifhima.org/anniversary-statement-carol/"
4335,1212183,18724637,url_web,strong,live_url_verified,1.0,https://www.3dflow.net/3df-zephyr-3-0-released/,https://www.3dflow.net/3df-zephyr-3-0-released/,200,3DF Zephyr 3.0 is out now! - 3Dflow,"Alessi, A. (2016). 3DF Zephyr 3.0 is out now! 3D Flow. Access Address (22.03.2023): https://www.3dflow.net/3df- zephyr-3-0-released/"
4336,1212183,18724640,url_web,strong,live_url_verified,1.0,https://www.asisi.de/en/yadegar-asisi/biography,https://www.asisi.de/en/yadegar-asisi/biography,200,Biography | 360° panoramas by artist Yadegar Asisi,"Asisi, Y. (n.d.). Discovery of the panoramas. Retrieved from https://www.asisi.de/en/yadegar-asisi/biography"
4341,1324308,23568532,dergipark_file,strong,live_url_verified,1.0,https://dergipark.org.tr/en/download/article-file/2107803,https://dergipark.org.tr/en/download/article-file/2107803,200,,"6. Cengiz, G. [2021]. “Sürdürülebilir Tüketim Ekseninde Sürdürü-lebilir Moda Pazarlaması Uygulamaları”, İktisadi ve İdari Yaklaşımlar Dergisi, 3[2], : 131 144. [https://dergipark.org.tr/ en/download/article-file/2107803 Erişim Tarihi 12.03.2022]."
4360,1291518,21999980,url_web,no_match,no_url_found,0.0,,,,,"Türk Dil Kurumu, “İhbar”, Güncel Türkçe Sözlük, Http://Sozluk.Gov.Tr (Erişim 2 Ocak 2024)."
4423,1389822,26097933,url_web,no_match,url_dead_and_not_archived,0.0,https://www.un.org/unispal/document/condemnation-of-israeli-aggression-against-gaza-strip-and-call-for-security-council-to-adopt-a-decisive-and-binding-resolution-to-impose-a-cessation-of-aggression-letter-from-libya-mauritania-and-s/(Erişim,,404,,"UNSC, “Letter dated 16 November 2023 from the Permanent Representatives of Libya, Mauritania and Saudi Arabia to the United Nations addressed to the President of the Security Council” S/2023/885, 6 December 2023 (Çevrimiçi) https://www.un.org/unispal/document/condemnation-of-israeli-aggression-against-gaza-strip-and-call-for-security-council-to-adopt-a-decisive-and-binding-resolution-to-impose-a-cessation-of-aggression-letter-from-libya-mauritania-and-s/ (Erişim Tarihi: 11.06.2025)."
4464,1345731,25171746,url_web,strong,live_url_verified,1.0,http://www.krishisanskriti.org/Publication.html,https://krishisanskriti.org/Publication.html,200,Krishi Sanskriti,"Nimbolkar, P. K., Chander, S., Awachare, C., Reddy, Y. T. N., & Hussain, F. (n.d.). Role of Rootstocks in Fruit Production-A Review. In Journal of Agricultural Engineering and Food Technology (Vol. 3, Issue 3). http://www.krishisanskriti.org/Publication.html"
4467,1263603,20646672,report_policy_legal,no_match,url_dead_and_not_archived,0.0,https://www.who.int/news-room/fact-sheets/detail/ageing-andhealth,,404,,"2. World Health Organization. Ageing and Health; 2020. Available from: https://www.who.int/news-room/fact-sheets/detail/ageing-andhealth. Accessed May 28, 2022."
4472,1197949,17771383,url_web,no_match,url_dead_and_not_archived,0.0,https://www.hurriyet.com.tr/ik-yeni-ekonomi/turkiyede-kadin-istihdami-ve-girisimciligi-raporu-aciklandi-42183767(Erişim,,404,,https://www.hurriyet.com.tr/ik-yeni-ekonomi/turkiyede-kadin-istihdami-ve-girisimciligi-raporu-aciklandi-42183767 (Erişim Tarihi:19.02.2023)
4512,1302354,22472313,url_web,strong,live_url_verified,1.0,https://www.tensorflow.org,https://www.tensorflow.org/,200,TensorFlow,"38. Tensorflow platform. https://www.tensorflow.org. Erişim tarihi Haziran 6, 2023."
4546,1163468,16978638,report_policy_legal,no_match,url_dead_and_not_archived,0.0,https://www.ofcom.org.uk/research-and-data/media-literacy-research/childrens/children-and-parents-media-use-and-attitudes-report-2019,,403,,"OfCom, U. K. (2019). Children and parents: Media use and attitudes report. London: Office of Communications London. Erişim Adresi: https://www.ofcom.org.uk/research-and-data/media-literacy-research/childrens/children-and-parents-media-use-and-attitudes-report-2019"
4569,1272189,21034134,url_web,no_match,no_url_found,0.0,,,,,"6. Wikipedia 2020. Available at: https ://tr .wiki pedia .org/ wiki/ T%C3% BCrki ye%27 de_CO VID-1 9_pan demis i#:~: text= D%C3% BCnya %20ge nelin e%20y ay%C4 %B1la n%20C OVID% 2D19, 15%20 Mart% 20202 0. Accessed March 26, 2023."
4578,1261897,20588296,url_web,no_match,url_dead_and_not_archived,0.0,https://beykozkundura.com/sergianasayfa,,404,,"Altay, C. (2021). Yüksek Mimar Mühendis Erol Altay’ın yeğeni Cem Altay ile Kübra Kantar’ın görüşmeleri. Beykoz Kundura (2021). “Kundura’nın hafızası: Bir fabrikaya sığan dünya sergisi”.https://beykozkundura.com/sergianasayfa"
4591,1287311,21920289,url_web,no_match,url_dead_and_not_archived,0.0,http://oshwiki.eu/wiki/Work_engagement:_drivers_and_effects,,,,"Roozeboom, M. B., ve Schelvis, R. (2015). Work engagement: Drivers and effects. Retrieved from http://oshwiki.eu/wiki/Work_engagement:_drivers_and_effects."
4595,1232960,19405151,url_web,no_match,url_dead_and_not_archived,0.0,https://arkassanatbornova.com/qr/011.pdf(17.10.2023,,404,,URL-6: https://arkassanatbornova.com/qr/011.pdf (17.10.2023)
4596,1232960,19405158,url_web,no_match,url_dead_and_not_archived,0.0,https://arkassanatbornova.com/qr/030.pdf(17.10.2023,,404,,URL-13: https://arkassanatbornova.com/qr/030.pdf (17.10.2023)
4598,1318443,24031861,report_policy_legal,strong,live_url_verified,1.0,https://dosyasb.saglik.gov.tr/Eklenti/43399.siy2020-,https://dosyasb.saglik.gov.tr/Eklenti/43399.siy2020-,200,Sayfa Bulunamadı,Sağlık Bakanlığı (2020). İstatistik Yıllığı. https://dosyasb.saglik.gov.tr/Eklenti/43399. siy2020- tur-26052022pdf.pdf?0 (Erişim tarihi: 10.12.2022).
4607,1212817,20983806,url_web,strong,live_url_verified,1.0,https://www.youtube.com/channel/UCaSeQdQBOdVN7nOKNzaKSfQ,https://www.youtube.com/channel/UCaSeQdQBOdVN7nOKNzaKSfQ,200,,"Metin, E. (2023). Seben kaya evleri ve seben fosil ormanı sanal tur videosu [Video]. Youtube. https://www.youtube.com/channel/UCaSeQdQBOdVN7nOKNzaKSfQ adresinden alındı"
4623,1247827,20073205,url_web,no_match,url_dead_and_not_archived,0.0,https://ethw.org/SAGE_(Semi-Automatic_Ground_Environment,,404,,"http 2. SAGE (Semi-Automatic Ground Environment). (2023). Retrieved 14 March 2023, from https://ethw.org/SAGE_(Semi-Automatic_Ground_Environment)"
4625,1301729,22448022,url_web,no_match,no_url_found,0.0,,,,,"TKBB (Türkiye Katılım Bankaları Birliği), Danışma Kurulunun Oluşumu, Görev, Çalışma Usul ve Esasları Hakkında Tebliğ, Karar No:253, (Erişim Tarihi: 10.05.2021)."
4651,1307767,22667382,url_web,strong,live_url_verified,1.0,https://www.birgun.net/makale/misafir-olarak-geldiler-ama-363934(Erişim,https://www.birgun.net/makale/misafir-olarak-geldiler-ama-363934(Eri%C5%9Fim,200,Misafir olarak geldiler ama,"Köksal, G. (2021, 2 Kasım). Misafir olarak geldiler ama. https://www.birgun.net/makale/misafir-olarak-geldiler-ama-363934 (Erişim tarihi: 7 Mart 2025)."
4654,1328699,23752923,url_web,strong,live_url_verified,1.0,https://ajuntament.barcelona.cat/digital/en/technology-accessible-everyone/ethical-use-artificial/ethical-use-artificial-intelligence/municipal,https://ajuntament.barcelona.cat/digital/en/technology-accessible-everyone/ethical-use-artificial/ethical-use-artificial-intelligence/municipal,200,The Municipal Algorithms and Data Strategy for an Ethical Promotion of Artificial Intelligence | Barcelona Digital City | Barcelona City Council,Ajuntament de Barcelona. (2025a). The municipal algorithms and data strategy for an ethical promotion of artificial ıntelligence. https://ajuntament.barcelona.cat/digital/en/technology-accessible-everyone/ethical-use-artificial/ethical-use-artificial-intelligence/municipal
4655,1328699,23752927,url_web,strong,live_url_verified,1.0,https://ajuntament.barcelona.cat/imi/en,https://ajuntament.barcelona.cat/institut-innovacio-tecnologia/en,200,Barcelona Municipal Institute of Innovation and Technology | Ajuntament de Barcelona,Ajuntament de Barcelona. (2025e). Institut Municipal d'Informàtica-IMI. https://ajuntament.barcelona.cat/imi/en
4658,1328699,23752997,report_policy_legal,strong,live_url_verified,1.0,https://www.icisleri.gov.tr/ankarada-yilbasi-denetimleri-kgys-merkezinden-takip-ediliyor,https://www.icisleri.gov.tr/ankarada-yilbasi-denetimleri-kgys-merkezinden-takip-ediliyor,200,T.C. İçişleri Bakanlığı - Ankara’da Yılbaşı Denetimleri KGYS Merkezi’nden Takip Ediliyor,İçişleri Bakanlığı. (2023). Ankara’da yılbaşı denetimleri KGYS merkezi’nden takip ediliyor. https://www.icisleri.gov.tr/ankarada-yilbasi-denetimleri-kgys-merkezinden-takip-ediliyor
4671,1161420,16084175,url_web,no_match,url_dead_and_not_archived,0.0,http://hdl.handle.net/11424/146167,,500,,"Marmara Üniversitesi Taha Toros Arşivi, Belge No: 001583229010, http://hdl.handle.net/11424/146167"
4676,1351221,24657098,url_web,strong,live_url_verified,1.0,http://www.jstor.org/stable/20687589,https://www.jstor.org/stable/20687589,200,Client Challenge,"Viola, B., (1974) “History, 10 Years, and the Dreamtime,” Video Art: A Retrospective, Long Viola, B. (1984). VIDEO AS ART. Journal of Film and Video, 36(1), 36–41. http://www.jstor.org/stable/20687589"
4704,1190254,17368725,url_web,strong,live_url_verified,1.0,https://Kurul.Diyanet.Gov.Tr/Cevap-Ara/286/Cuma-Namazinda-Hutbeye-Yetisemeyen-Kimsenin-Namazi-Gecerli-Midir-,https://kurul.diyanet.gov.tr/tr/fetva/cuma-namazinda-hutbeye-yetisemeyen-kimsenin-namazi-gecerli-midir-/0193c42d-5ae1-7e3d-70e4-ac5d1119e4d9,200,Cuma namazında hutbeye yetişemeyen kimsenin namazı geçerli midir?,"Din İşleri Yüksek Kurulu. (2022, May 24). Cuma namazında hutbeye yetişemeyen kimsenin namazı geçerli midir? https://Kurul.Diyanet.Gov.Tr/Cevap-Ara/286/Cuma-Namazinda- Hutbeye-Yetisemeyen-Kimsenin-Namazi-Gecerli-Midir-."
4705,1190254,17368729,url_web,strong,live_url_verified,1.0,https://isamveri.org/pdfdrg/D01777/2013_55/2013_17_55_KEYIFLIS.pdf,https://isamveri.org/pdfdrg/D01777/2013_55/2013_17_55_KEYIFLIS.pdf,200,,"Keyifli, Ş. (2013). Cami içi din eğitimi ve iletişimi süreci olarak hutbeler. Ekev Akademik Dergisi, 17(55), 71–88. https://isamveri.org/pdfdrg/D01777/2013_55/2013_17_55_KEYIFLIS.pdf"
4707,1198499,17801928,url_web,no_match,url_dead_and_not_archived,0.0,https://tr.globalpetrolprices.com/electricity_prices/.(Accessed,,404,,"Anonymous. (2021). Electricity prices. Access address: https://tr.globalpetrolprices.com/electricity_prices/. (Accessed date: November 30, 2021)."
4724,1349696,25209776,url_web,no_match,url_dead_and_not_archived,0.0,https://www.wfp.org/odan/senac,,404,,World Food Programme (WFP). (2008). Food consumption analysis: Calculation and use of the food consumption score in food security analysis. Rome. Retrieved from www.wfp.org/odan/senac
